시군명,발생년도,발생일자,주야구분명,사고요일,사고유형_대분류,사고유형,법규위반대분류명,법규위반내용,도로형태_대분류,도로형태,가해자 당사자 종별,당사자1_차종,피해자 당사자 종별,당사자2_차종,사망자수,중상자수,부상자수,부상신고자수,경상자수,WGS84위도,WGS84경도
안양시,2012   ,2012-03-25 05시,야간,일요일,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,소형,없음,없음,1,0,1,0,0,37.37785222,126.95183903
용인시,2012   ,2012-03-24 20시,야간,토요일,차량단독,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,대형,없음,없음,1,0,1,0,0,37.19221051,127.29452777
오산시,2012   ,2012-03-24 13시,주간,토요일,차량단독,공작물충돌,운전자법규위반,과속,단일로,터널안,승용차,소형,없음,없음,1,0,1,0,0,37.17810009,127.03982484
평택시,2012   ,2012-03-24 01시,야간,토요일,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.10936516,127.06553109
남양주시,2012   ,2012-03-23 19시,야간,금요일,차대사람,보도통행중,운전자법규위반,신호위반,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.76517878,127.22584101
안성시,2012   ,2012-03-22 21시,야간,목요일,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,2,0,3,0,1,37.06545467,127.4267377
화성시,2012   ,2012-03-22 16시,주간,목요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,중형,1,0,2,1,0,37.23546863,126.87352753
연천군,2012   ,2012-03-22 11시,주간,목요일,차대차,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,특수차,대형,1,0,2,0,1,38.1743486,127.10322746
수원시,2012   ,2012-03-22 09시,주간,목요일,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1,0,1,0,0,37.25815515,127.05677273
평택시,2012   ,2012-03-21 06시,주간,수요일,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,1,0,1,0,0,37.05210716,127.10700893
안산시,2012   ,2012-03-20 18시,야간,화요일,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,자전거,자전거,화물차,중형,1,0,1,0,0,37.34015182,126.77064932
수원시,2012   ,2012-03-20 05시,야간,화요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1,0,1,0,0,37.27687162,127.00317369
부천시,2012   ,2012-03-20 01시,야간,화요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.5028553,126.75748428
김포시,2012   ,2012-03-19 11시,주간,월요일,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,건설기계,건설기계,이륜차,사발이,1,0,1,0,0,37.59995474,126.77165502
안산시,2012   ,2012-03-18 23시,야간,일요일,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,1,0,1,0,0,37.3024182,126.89853006
안산시,2012   ,2012-03-18 01시,야간,토요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,소형,없음,없음,1,0,1,0,0,37.28904141,126.87244057
동두천시,2012   ,2012-03-18 00시,야간,일요일,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,없음,없음,1,0,1,0,0,37.90756322,127.03715066
김포시,2012   ,2012-03-17 21시,야간,토요일,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,1,0,1,0,0,37.6489084,126.57750619
안산시,2012   ,2012-03-17 19시,야간,토요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1,0,1,0,0,37.33140938,126.78258616
시흥시,2012   ,2012-03-17 08시,주간,토요일,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,대형,승합차,소형,3,5,10,0,2,37.34695619,126.73621605
군포시,2012   ,2012-03-17 05시,야간,토요일,차대차,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,화물차,소형,1,0,1,0,0,37.35511375,126.92592092
의왕시,2012   ,2012-03-17 05시,야간,토요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,보행자,보행자,1,0,1,0,0,37.3498785,126.97277238
성남시,2012   ,2012-03-17 05시,야간,토요일,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,1,0,1,0,0,37.45804939,127.1256657
과천시,2012   ,2012-03-17 03시,야간,토요일,차량단독,공작물충돌,운전자법규위반,과속,단일로,기타단일로,승용차,중형,없음,없음,2,0,2,0,0,37.4260886,126.99948812
포천시,2012   ,2012-03-17 02시,야간,토요일,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,2,1,3,0,0,37.86596868,127.17461373
성남시,2012   ,2012-03-16 20시,야간,금요일,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.43551247,127.13635825
남양주시,2012   ,2012-03-16 15시,주간,금요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,1,0,1,0,0,37.58697111,127.21638129
용인시,2012   ,2012-03-16 12시,주간,금요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1,0,1,0,0,37.16353659,127.37129607
안양시,2012   ,2012-03-15 20시,야간,목요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1,0,1,0,0,37.40184328,126.92826498
고양시,2012   ,2012-03-15 12시,주간,목요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1,0,1,0,0,37.72284348,126.84583203
광명시,2012   ,2012-03-15 10시,주간,목요일,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,1,0,1,0,0,37.47386138,126.87130562
연천군,2012   ,2012-03-14 20시,야간,수요일,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,승용차,중형,1,0,1,0,0,38.02993522,127.05935289
양평군,2012   ,2012-03-14 10시,주간,수요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,이륜차,소형,1,0,1,0,0,37.4972835,127.48929783
양평군,2012   ,2012-03-13 21시,야간,화요일,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.55926621,127.68737501
남양주시,2012   ,2012-03-13 08시,주간,화요일,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,승용차,경형,1,0,4,0,3,37.72833052,127.19562075
수원시,2012   ,2012-03-13 08시,주간,화요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.27655137,127.02619798
안산시,2012   ,2012-03-12 22시,야간,월요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,보행자,보행자,1,0,1,0,0,37.29666546,126.86705176
화성시,2012   ,2012-03-12 19시,야간,월요일,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,원동기장치자전거,원동기장치자전거,1,0,1,0,0,37.20942592,127.03113721
여주시,2012   ,2012-03-11 23시,야간,일요일,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,2,3,6,0,1,37.21720891,127.55691915
이천시,2012   ,2012-03-11 16시,주간,일요일,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,1,0,1,0,0,37.11377528,127.59323153
용인시,2012   ,2012-03-11 04시,야간,일요일,차대차,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,대형,1,0,1,0,0,37.32977373,127.14297522
안산시,2012   ,2012-03-10 04시,야간,토요일,차대차,기타,운전자법규위반,중앙선 침범,교차로,교차로내,승용차,대형,화물차,소형,1,0,2,0,1,37.31602003,126.84912587
포천시,2012   ,2012-03-09 22시,야간,금요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,보행자,보행자,1,0,1,0,0,37.89496997,127.20434188
파주시,2012   ,2012-03-08 07시,주간,목요일,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,대형,1,2,3,0,0,37.73938631,126.74821608
성남시,2012   ,2012-03-07 16시,주간,수요일,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.44063517,127.12008892
안성시,2012   ,2012-03-07 10시,주간,수요일,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,1,0,2,0,1,36.98931576,127.26921758
광주시,2012   ,2012-03-06 15시,주간,화요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1,0,1,0,0,37.39435192,127.24944227
남양주시,2012   ,2012-03-06 15시,주간,화요일,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,대형,특수차,대형,1,1,2,0,0,37.57064012,127.32354695
이천시,2012   ,2012-03-06 14시,주간,화요일,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,소형,3,2,7,0,2,37.23510394,127.4301251
수원시,2012   ,2012-03-05 23시,야간,월요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,1,0,1,0,0,37.27053671,127.01229488
수원시,2012   ,2012-03-05 23시,야간,월요일,차대차,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,승합차,대형,1,0,1,0,0,37.26177025,126.99605522
양주시,2012   ,2012-03-05 15시,주간,월요일,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,1,0,1,0,0,37.68576419,126.93307894
남양주시,2012   ,2012-03-05 14시,주간,월요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,1,0,1,0,0,37.69956051,127.12393283
남양주시,2012   ,2012-03-04 04시,야간,일요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,1,2,0,0,37.72358741,127.19133951
화성시,2012   ,2012-03-03 11시,주간,토요일,차대사람,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승합차,대형,보행자,보행자,1,0,1,0,0,37.21664561,126.97922375
고양시,2012   ,2012-03-03 02시,야간,토요일,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1,0,2,1,0,37.67797009,126.79631779
화성시,2012   ,2012-03-02 20시,야간,금요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.03450635,126.84470012
안산시,2012   ,2012-03-02 11시,주간,금요일,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,특수차,중형,보행자,보행자,1,0,1,0,0,37.28300996,126.84722181
하남시,2012   ,2012-03-01 15시,주간,목요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,대형,보행자,보행자,1,0,1,0,0,37.55071423,127.21453754
파주시,2012   ,2012-03-01 12시,주간,목요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1,0,1,0,0,37.88856798,126.81442472
안산시,2012   ,2012-03-01 04시,야간,목요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1,0,1,0,0,37.32177075,126.80474288
평택시,2012   ,2012-02-29 23시,야간,수요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,보행자,보행자,1,1,2,0,0,36.98276567,126.88188668
김포시,2012   ,2012-02-29 21시,야간,수요일,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승합차,대형,1,1,2,0,0,37.65426864,126.55217089
연천군,2012   ,2012-02-29 10시,주간,수요일,차대차,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,1,0,1,0,0,38.11065611,127.07731343
포천시,2012   ,2012-02-28 12시,주간,화요일,차대사람,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승합차,대형,보행자,보행자,1,0,1,0,0,38.09005487,127.27382803
의정부시,2012   ,2012-02-28 03시,야간,화요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.7367341,127.09486078
여주시,2012   ,2012-02-27 18시,야간,월요일,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.37632647,127.59465113
